,acousticness,danceability,duration_ms,energy,loudness,popularity,speechiness,valence
2425,0.903,0.41100000000000003,607813,0.20800000000000002,-13.869000000000002,22,0.0329,0.33299999999999996
2426,0.988,0.5489999999999999,353480,0.121,-15.08,20,0.0383,0.462
2427,0.9670000000000001,0.415,224680,0.256,-14.27,19,0.0753,0.39899999999999997
2428,0.7979999999999999,0.384,262707,0.42200000000000004,-10.104,21,0.0618,0.505
2429,0.195,0.41100000000000003,98000,0.946,-11.085999999999999,17,0.0558,0.82
2430,0.607,0.591,132840,0.652,-8.921,20,0.0397,0.9129999999999999
2431,0.9620000000000001,0.305,220227,0.253,-11.448,17,0.0376,0.215
2432,0.0833,0.35700000000000004,142000,0.768,-11.247,18,0.0299,0.9279999999999999
2433,0.789,0.462,199133,0.499,-14.270999999999999,21,0.0813,0.855
2434,0.914,0.605,63440,0.89,-12.366,15,0.9390000000000001,0.281
2435,0.9940000000000001,0.461,196533,0.0916,-19.121,19,0.0441,0.111
2436,0.825,0.532,181867,0.38,-13.808,18,0.0466,0.912
2437,0.7859999999999999,0.67,244307,0.21100000000000002,-15.880999999999998,23,0.0807,0.445
2438,0.134,0.462,122773,0.848,-9.374,18,0.0313,0.971
2439,0.887,0.34700000000000003,42669,0.23600000000000002,-14.083,16,0.0399,0.0351
2440,0.0476,0.46799999999999997,131440,0.835,-12.402000000000001,17,0.0358,0.9209999999999999
2441,0.951,0.177,222426,0.0503,-26.969,23,0.0426,0.297
2442,0.861,0.713,128773,0.546,-10.890999999999998,15,0.043,0.943
2443,0.5660000000000001,0.59,171347,0.633,-7.227,17,0.037000000000000005,0.893
2444,0.653,0.17,193826,0.163,-23.916,23,0.051,0.314
2445,0.825,0.508,140307,0.289,-11.068,19,0.0244,0.363
2446,0.948,0.207,171293,0.086,-25.803,23,0.0402,0.18100000000000002
2447,0.858,0.28600000000000003,229666,0.0764,-22.154,23,0.0394,0.183
2448,0.963,0.386,246400,0.252,-16.669,19,0.0295,0.6609999999999999
2449,0.36,0.586,133880,0.6779999999999999,-11.15,21,0.0654,0.883
2450,0.9,0.28,220346,0.134,-19.339000000000002,23,0.0476,0.217
2451,0.948,0.284,277373,0.0408,-27.484,23,0.0382,0.34
2452,0.9259999999999999,0.183,207173,0.0854,-26.59800000000001,23,0.0392,0.131
2453,0.885,0.555,88787,0.0565,-19.073,20,0.0513,0.633
2454,0.659,0.725,142400,0.45399999999999996,-9.84,22,0.0523,0.823
2455,0.534,0.294,152320,0.493,-6.695,28,0.0294,0.40299999999999997
2456,0.222,0.6579999999999999,137667,0.8220000000000001,-8.931000000000003,22,0.1,0.585
2457,0.6920000000000001,0.449,87840,0.475,-18.386,20,0.935,0.40399999999999997
2458,0.743,0.451,224613,0.4370000000000001,-14.093,23,0.0375,0.7959999999999999
2459,0.847,0.386,263213,0.218,-14.287,30,0.0508,0.174
2460,0.98,0.27699999999999997,201107,0.0762,-19.369,25,0.0518,0.209
2461,0.968,0.35700000000000004,146427,0.24,-12.112,24,0.027999999999999997,0.39399999999999996
2462,0.902,0.664,154787,0.506,-13.045,27,0.053,0.9440000000000001
2463,0.956,0.466,464080,0.311,-16.022000000000002,21,0.04,0.257
2464,0.843,0.429,142173,0.132,-17.97,25,0.0572,0.395
2465,0.7490000000000001,0.522,241627,0.7,-7.572999999999999,21,0.0397,0.868
2466,0.968,0.414,201800,0.11,-19.488,25,0.0401,0.316
2467,0.9309999999999999,0.159,567147,0.0639,-25.122,22,0.0463,0.0381
2468,0.851,0.623,134200,0.33399999999999996,-13.229000000000001,17,0.0273,0.47700000000000004
2469,0.775,0.741,119773,0.48,-9.976,21,0.0373,0.92
2470,0.7909999999999999,0.47200000000000003,176320,0.17,-18.082,25,0.0554,0.6940000000000001
2471,0.8190000000000001,0.584,176173,0.12,-15.370999999999999,21,0.0361,0.655
2472,0.526,0.545,126453,0.782,-8.388,25,0.0303,0.9670000000000001
2473,0.0379,0.672,129507,0.736,-11.970999999999998,19,0.0385,0.9670000000000001
2474,0.9009999999999999,0.57,203013,0.0951,-18.525,25,0.0446,0.397
2475,0.53,0.71,134547,0.585,-9.674,18,0.0467,0.961
2476,0.965,0.444,251027,0.109,-18.789,24,0.0532,0.506
2477,0.376,0.5429999999999999,144280,0.415,-10.574000000000002,20,0.0315,0.635
2478,0.9390000000000001,0.25,213587,0.113,-22.070999999999998,24,0.0466,0.316
2479,0.4,0.546,165133,0.872,-6.079,17,0.0342,0.8690000000000001
2480,0.82,0.479,933253,0.446,-17.58,22,0.281,0.397
2481,0.28300000000000003,0.389,190827,0.684,-10.765999999999998,22,0.145,0.863
2482,0.9359999999999999,0.502,165747,0.068,-19.213,25,0.0455,0.273
2483,0.623,0.342,167960,0.424,-13.164000000000001,21,0.0409,0.484
2484,0.17300000000000001,0.44299999999999995,246933,0.53,-14.103,16,0.131,0.677
2485,0.503,0.384,139693,0.5720000000000001,-15.985,16,0.10099999999999999,0.529
2486,0.7979999999999999,0.34700000000000003,145587,0.386,-10.878,21,0.0321,0.518
2487,0.396,0.58,141200,0.21100000000000002,-15.880999999999998,19,0.0263,0.33
2488,0.672,0.5589999999999999,170253,0.5870000000000001,-8.746,17,0.0435,0.733
2489,0.879,0.397,157080,0.11699999999999999,-18.532,25,0.0631,0.44
2490,0.79,0.711,147413,0.341,-12.434000000000001,18,0.0322,0.535
2491,0.915,0.262,230147,0.196,-17.83,15,0.0534,0.18100000000000002
2492,0.779,0.616,175440,0.6459999999999999,-6.244,15,0.0342,0.767
2493,0.731,0.373,152373,0.28,-12.833,19,0.0278,0.5589999999999999
2494,0.059000000000000004,0.223,180240,0.8079999999999999,-5.335,17,0.0364,0.904
2495,0.784,0.508,80640,0.67,-13.764000000000001,16,0.9079999999999999,0.574
2496,0.0145,0.887,156133,0.555,-10.788,21,0.0643,0.889
2497,0.308,0.767,150213,0.8440000000000001,-7.181,17,0.0399,0.851
2498,0.972,0.415,176653,0.0434,-17.96,22,0.0408,0.139
2499,0.7759999999999999,0.473,443200,0.45399999999999996,-16.715,21,0.0499,0.387
2500,0.754,0.536,89267,0.5489999999999999,-11.255999999999998,16,0.0682,0.91
2501,0.3720000000000001,0.42200000000000004,169533,0.616,-9.095,22,0.057,0.813
2502,0.9470000000000001,0.6679999999999999,107747,0.22699999999999998,-14.255,17,0.0393,0.44799999999999995
2503,0.8740000000000001,0.616,156640,0.292,-11.769,20,0.033,0.57
2504,0.639,0.47700000000000004,457067,0.76,-6.58,22,0.0484,0.6609999999999999
2505,0.8,0.601,212333,0.45799999999999996,-13.343,16,0.057999999999999996,0.7859999999999999
2506,0.946,0.521,234280,0.302,-14.032,20,0.0694,0.39899999999999997
2507,0.8109999999999999,0.4920000000000001,208907,0.196,-17.218,25,0.0388,0.52
2508,0.929,0.644,120773,0.213,-16.737000000000002,23,0.0411,0.452
2509,0.905,0.396,230053,0.068,-19.121,25,0.049,0.511
2510,0.669,0.299,160000,0.39399999999999996,-10.142000000000001,21,0.0294,0.614
2511,0.758,0.272,169760,0.193,-15.915999999999999,21,0.0293,0.20199999999999999
2512,0.976,0.47200000000000003,182653,0.0314,-18.006,21,0.0364,0.19399999999999998
2513,0.792,0.294,188693,0.305,-10.229,22,0.0347,0.272
2514,0.0213,0.562,127893,0.878,-4.146,23,0.147,0.958
2515,0.684,0.473,394080,0.578,-8.547,21,0.0569,0.68
2516,0.8190000000000001,0.43,167827,0.39799999999999996,-12.134,20,0.0384,0.514
2517,0.836,0.619,167267,0.335,-13.9,15,0.0407,0.643
2518,0.764,0.479,171000,0.17600000000000002,-14.905999999999999,21,0.0447,0.498
2519,0.9540000000000001,0.45299999999999996,380747,0.0807,-21.682,23,0.0476,0.348
2520,0.76,0.489,177360,0.304,-13.392999999999999,21,0.0289,0.498
2521,0.961,0.5710000000000001,235387,0.203,-9.78,18,0.0338,0.636
2522,0.9259999999999999,0.35600000000000004,162320,0.0983,-19.717,19,0.0291,0.23
2523,0.9590000000000001,0.494,214147,0.47700000000000004,-10.48,30,0.0352,0.7909999999999999
2524,0.5660000000000001,0.46299999999999997,140733,0.955,-2.647,20,0.0612,0.968
2525,0.21600000000000005,0.516,92733,0.797,-8.242,20,0.0331,0.968
2526,0.7959999999999999,0.779,144120,0.331,-13.797,26,0.0444,0.597
2527,0.948,0.465,526253,0.439,-12.190999999999999,19,0.0569,0.59
2528,0.7559999999999999,0.34700000000000003,168867,0.413,-7.9179999999999975,22,0.0302,0.374
2529,0.7020000000000001,0.7020000000000001,164947,0.272,-15.695,19,0.0337,0.5660000000000001
2530,0.596,0.555,211560,0.3,-12.495,19,0.25,0.48700000000000004
2531,0.777,0.24600000000000002,127480,0.58,-8.174,21,0.0538,0.7559999999999999
2532,0.978,0.466,162547,0.0191,-17.221,20,0.0388,0.145
2533,0.603,0.456,138600,0.978,-4.02,20,0.061,0.9490000000000001
2534,0.8109999999999999,0.8340000000000001,104373,0.54,-6.981,20,0.0342,0.863
2535,0.892,0.243,171400,0.336,-9.812000000000001,22,0.0282,0.23800000000000002
2536,0.91,0.272,87747,0.126,-20.155,30,0.0468,0.122
2537,0.483,0.45,189533,0.745,-4.188,19,0.0419,0.71
2538,0.935,0.648,84333,0.0833,-18.338,20,0.0507,0.46799999999999997
2539,0.8290000000000001,0.48200000000000004,142000,0.531,-9.601,20,0.0354,0.691
2540,0.88,0.354,185813,0.319,-11.934000000000001,21,0.038,0.215
2541,0.6609999999999999,0.623,129840,0.44,-12.380999999999998,24,0.0337,0.7829999999999999
2542,0.825,0.265,178240,0.318,-13.03,23,0.0301,0.28600000000000003
2543,0.731,0.672,154088,0.528,-9.258,24,0.158,0.8
2544,0.659,0.643,140107,0.593,-12.24,23,0.0864,0.9209999999999999
2545,0.8170000000000001,0.29,155853,0.259,-14.376,21,0.0283,0.672
2546,0.767,0.42100000000000004,177560,0.361,-13.418,27,0.027999999999999997,0.514
2547,0.16899999999999998,0.508,174067,0.9129999999999999,-6.541,25,0.0316,0.932
2548,0.39,0.762,114107,0.45,-9.871,28,0.0369,0.848
2549,0.945,0.716,137187,0.049,-23.36,26,0.0639,0.267
2550,0.759,0.518,276040,0.3720000000000001,-13.671,20,0.377,0.742
2551,0.903,0.6829999999999999,254000,0.387,-14.177,17,0.0361,0.617
2552,0.9059999999999999,0.5,360013,0.632,-10.345999999999998,17,0.28,0.617
2553,0.657,0.701,166200,0.474,-8.941,25,0.0732,0.9359999999999999
2554,0.45399999999999996,0.532,151840,0.77,-5.268,21,0.0313,0.9309999999999999
2555,0.111,0.7859999999999999,182840,0.336,-12.116,22,0.0535,0.616
2556,0.8290000000000001,0.7609999999999999,151293,0.5379999999999999,-9.269,20,0.0455,0.96
2557,0.245,0.759,189000,0.5379999999999999,-9.764,23,0.0907,0.784
2558,0.254,0.431,214360,0.551,-8.857999999999997,22,0.0418,0.5489999999999999
2559,0.114,0.514,168947,0.442,-13.689,20,0.027999999999999997,0.57
2560,0.0314,0.6459999999999999,177093,0.634,-7.9220000000000015,19,0.0317,0.8759999999999999
2561,0.924,0.183,139387,0.23199999999999998,-14.535,23,0.0299,0.14400000000000002
2562,0.8009999999999999,0.5720000000000001,136573,0.222,-14.827,26,0.0552,0.31
2563,0.755,0.59,534000,0.639,-12.135,22,0.064,0.68
2564,0.00405,0.32,227053,0.787,-7.723,18,0.0819,0.385
2565,0.00268,0.449,126573,0.726,-10.106,36,0.10300000000000001,0.9520000000000001
2566,0.433,0.256,370853,0.5820000000000001,-8.402999999999999,18,0.0522,0.516
2567,0.7240000000000001,0.534,227253,0.35200000000000004,-10.066,25,0.0268,0.518
2568,0.282,0.642,185000,0.522,-12.488,23,0.0284,0.902
2569,0.0691,0.7440000000000001,138827,0.648,-6.0329999999999995,25,0.0406,0.93
2570,0.515,0.655,143693,0.902,-3.741,23,0.0319,0.941
2571,0.836,0.611,146560,0.3720000000000001,-8.645,20,0.0321,0.748
2572,0.958,0.517,494507,0.535,-14.993,18,0.909,0.603
2573,0.28600000000000003,0.33399999999999996,163332,0.7829999999999999,-9.887,28,0.0362,0.768
2574,0.617,0.7879999999999999,160000,0.395,-10.949000000000002,26,0.0386,0.773
2575,0.665,0.35700000000000004,178160,0.40299999999999997,-12.55,25,0.0275,0.344
2576,0.0757,0.723,141227,0.728,-6.556,24,0.0993,0.728
2577,0.802,0.337,183107,0.365,-16.36,18,0.0339,0.728
2578,0.8029999999999999,0.436,2301559,0.242,-8.984,30,0.0341,0.424
2579,0.13,0.586,138507,0.821,-8.361,23,0.0364,0.245
2580,0.823,0.48200000000000004,75547,0.0981,-13.62,26,0.0396,0.0594
2581,0.8490000000000001,0.5539999999999999,158760,0.375,-6.979,19,0.0266,0.513
2582,0.1,0.31,459453,0.764,-8.886000000000003,24,0.0457,0.644
2583,0.40399999999999997,0.391,462627,0.46799999999999997,-15.468,18,0.0586,0.48
2584,0.201,0.853,154933,0.6409999999999999,-11.804,22,0.0538,0.961
2585,0.163,0.706,156947,0.586,-4.4830000000000005,23,0.0426,0.536
2586,0.55,0.5870000000000001,149240,0.354,-18.086,30,0.0352,0.767
2587,0.847,0.25,172333,0.33899999999999997,-10.319,19,0.0316,0.235
2588,0.9359999999999999,0.519,184600,0.838,-5.3610000000000015,17,0.0372,0.42200000000000004
2589,0.6659999999999999,0.37,180533,0.32799999999999996,-12.869000000000002,24,0.0279,0.24600000000000002
2590,0.993,0.22399999999999998,260000,0.0159,-26.07,25,0.042,0.124
2591,0.519,0.33799999999999997,175200,0.7240000000000001,-12.593,24,0.04,0.9229999999999999
2592,0.644,0.68,169200,0.544,-11.779000000000002,27,0.0408,0.833
2593,0.0706,0.5589999999999999,126893,0.74,-8.418,25,0.0318,0.902
2594,0.9009999999999999,0.425,237200,0.0821,-21.959,24,0.0299,0.19
2595,0.428,0.449,138800,0.605,-10.32,21,0.0347,0.816
2596,0.0432,0.431,150055,0.802,-8.748,28,0.0291,0.614
2597,0.0191,0.596,123773,0.809,-4.92,27,0.0553,0.9
2598,0.0315,0.42100000000000004,94373,0.83,-7.818,18,0.0632,0.835
2599,0.379,0.34700000000000003,236400,0.9640000000000001,-8.687999999999999,28,0.0725,0.33799999999999997
2600,0.11800000000000001,0.5329999999999999,125307,0.511,-10.648,24,0.0367,0.39
2601,0.833,0.395,152120,0.335,-12.083,25,0.0292,0.42100000000000004
2602,0.8859999999999999,0.47100000000000003,378027,0.0784,-20.699,23,0.0356,0.222
2603,0.768,0.58,332027,0.284,-13.370999999999999,24,0.0355,0.435
2604,0.762,0.496,137693,0.42100000000000004,-13.538,21,0.0272,0.4270000000000001
2605,0.0849,0.61,140293,0.8959999999999999,-3.353,24,0.0359,0.818
2606,0.479,0.428,136120,0.54,-11.806,21,0.0345,0.8490000000000001
2607,0.341,0.48700000000000004,175729,0.479,-9.305,21,0.0334,0.831
2608,0.855,0.757,140347,0.63,-10.98,21,0.0524,0.867
2609,0.499,0.373,196800,0.293,-11.822000000000001,23,0.0281,0.408
2610,0.879,0.599,71186,0.514,-0.517,26,0.05,0.6829999999999999
2611,0.498,0.223,139200,0.191,-17.114,25,0.0288,0.19
2612,0.8959999999999999,0.823,84360,0.6659999999999999,-2.504,26,0.0523,0.593
2613,0.953,0.47100000000000003,137093,0.0657,-19.594,24,0.0344,0.318
2614,0.878,0.527,230666,0.504,-8.802,26,0.0351,0.152
2615,0.0526,0.687,165227,0.6629999999999999,-7.044,27,0.0404,0.94
2616,0.5870000000000001,0.523,194227,0.44,-12.286,20,0.0352,0.581
2617,0.9490000000000001,0.426,71706,0.43,-2.515,26,0.0325,0.306
2618,0.863,0.588,165200,0.529,-9.427999999999999,19,0.17,0.542
2619,0.924,0.4970000000000001,439200,0.174,-13.731,23,0.0449,0.172
2620,0.282,0.29,235400,0.5329999999999999,-9.087,23,0.0276,0.22399999999999998
2621,0.8809999999999999,0.6890000000000001,105680,0.619,-0.322,26,0.0608,0.78
2622,0.366,0.504,154467,0.726,-8.259,21,0.0307,0.843
2623,0.365,0.478,235960,0.465,-9.236,22,0.0295,0.345
2624,0.828,0.445,143200,0.358,-13.17,20,0.0296,0.767
2625,0.838,0.637,54026,0.762,-1.6340000000000001,26,0.0375,0.762
2626,0.674,0.568,129613,0.317,-16.534000000000002,25,0.0552,0.934
2627,0.0666,0.669,126653,0.5720000000000001,-8.247,27,0.037000000000000005,0.701
2628,0.728,0.537,129533,0.415,-12.960999999999999,37,0.0338,0.833
2629,0.904,0.602,144720,0.479,-13.894,17,0.912,0.9279999999999999
2630,0.818,0.8809999999999999,85840,0.853,-0.33299999999999996,26,0.057,0.8170000000000001
2631,0.23199999999999998,0.569,587600,0.44,-14.789000000000001,23,0.0498,0.784
2632,0.618,0.271,115400,0.601,-5.171,21,0.0417,0.507
2633,0.774,0.426,210560,0.317,-13.179,20,0.0407,0.35
2634,0.7609999999999999,0.52,163827,0.523,-7.787000000000001,18,0.0279,0.589
2635,0.134,0.40299999999999997,114000,0.838,-7.642,21,0.046,0.78
2636,0.304,0.515,169307,0.8420000000000001,-7.726,24,0.0421,0.9470000000000001
2637,0.958,0.6779999999999999,115906,0.3720000000000001,-3.125,26,0.0396,0.373
2638,0.785,0.583,130667,0.462,-7.635,23,0.0309,0.46
2639,0.7829999999999999,0.644,166227,0.409,-7.3770000000000024,24,0.0327,0.56
2640,0.00604,0.517,224467,0.9390000000000001,-2.864,17,0.0509,0.5429999999999999
2641,0.228,0.5489999999999999,169422,0.955,-8.181000000000001,27,0.0544,0.757
2642,0.992,0.307,373000,0.02,-25.747,24,0.0397,0.0579
2643,0.0118,0.62,139323,0.371,-12.655999999999999,25,0.111,0.5379999999999999
2644,0.8270000000000001,0.359,165040,0.303,-13.443,24,0.028999999999999998,0.379
2645,0.977,0.20600000000000002,222427,0.121,-20.664,18,0.036000000000000004,0.0568
2646,0.97,0.434,198573,0.507,-9.478,24,0.057999999999999996,0.5529999999999999
2647,0.261,0.506,159133,0.41,-9.521,23,0.0275,0.48700000000000004
2648,0.833,0.7290000000000001,137067,0.455,-14.567,23,0.039,0.77
2649,0.978,0.499,94933,0.34299999999999997,-5.511,26,0.0685,0.28
2650,0.983,0.4370000000000001,262773,0.159,-19.572,23,0.039,0.153
2651,0.4920000000000001,0.614,243280,0.5760000000000001,-9.061,23,0.0276,0.7490000000000001
2652,0.32899999999999996,0.5579999999999999,200361,0.7440000000000001,-11.51,28,0.0505,0.753
2653,0.21,0.716,121213,0.792,-8.411,22,0.0646,0.941
2654,0.41600000000000004,0.565,183822,0.263,-15.327,30,0.0365,0.494
2655,0.597,0.273,157067,0.39899999999999997,-14.154000000000002,20,0.0288,0.727
2656,0.7190000000000001,0.612,145280,0.6779999999999999,-9.594,21,0.04,0.887
2657,0.647,0.4320000000000001,476773,0.33899999999999997,-12.269,24,0.0383,0.374
2658,0.217,0.78,159418,0.429,-11.808,21,0.0445,0.904
2659,0.963,0.723,180427,0.299,-10.208,24,0.0347,0.9109999999999999
2660,0.9470000000000001,0.337,709560,0.313,-16.39,29,0.0323,0.11
2661,0.20199999999999999,0.541,185760,0.721,-8.389,29,0.205,0.856
2662,0.47700000000000004,0.511,155400,0.122,-20.581,25,0.0429,0.345
2663,0.187,0.435,170693,0.654,-7.633999999999999,19,0.0312,0.772
2664,0.203,0.609,136951,0.5770000000000001,-13.302999999999999,28,0.0302,0.9640000000000001
2665,0.179,0.679,195387,0.498,-6.477,25,0.0325,0.18
2666,0.506,0.32799999999999996,420333,0.877,-6.02,23,0.0677,0.25
2667,0.233,0.255,1140357,0.8290000000000001,-9.672,25,0.10800000000000001,0.34600000000000003
2668,0.342,0.648,148760,0.8390000000000001,-8.068999999999999,19,0.0706,0.816
2669,0.765,0.628,125973,0.33899999999999997,-14.142000000000001,22,0.0373,0.461
2670,0.28600000000000003,0.33799999999999997,117400,0.728,-4.6560000000000015,18,0.0328,0.8340000000000001
2671,0.0824,0.585,191227,0.807,-5.97,26,0.0893,0.7859999999999999
2672,0.893,0.218,154027,0.385,-10.132,23,0.0307,0.22699999999999998
2673,0.632,0.43,190333,0.289,-11.81,28,0.0354,0.161
2674,0.8440000000000001,0.667,103640,0.6829999999999999,-8.033,26,0.551,0.68
2675,0.7979999999999999,0.514,157640,0.326,-9.69,44,0.0291,0.5589999999999999
2676,0.00999,0.569,183360,0.536,-16.313,22,0.034,0.961
2677,0.436,0.397,192893,0.447,-9.465,26,0.0357,0.32299999999999995
2678,0.499,0.7609999999999999,149133,0.561,-8.769,25,0.192,0.775
2679,0.993,0.591,89000,0.13,-17.82,23,0.0708,0.386
2680,0.163,0.33,298800,0.502,-6.9060000000000015,23,0.0438,0.45
2681,0.21,0.498,397067,0.721,-6.093999999999999,23,0.0314,0.774
2682,0.147,0.47600000000000003,704720,0.382,-10.559000000000001,23,0.0272,0.588
2683,0.5379999999999999,0.555,167987,0.626,-10.343,19,0.0354,0.5770000000000001
2684,0.9620000000000001,0.336,195600,0.213,-18.07,24,0.0557,0.184
2685,0.767,0.385,376653,0.565,-11.543,19,0.0658,0.371
2686,0.161,0.526,214427,0.446,-11.239,24,0.0361,0.39799999999999996
2687,0.40399999999999997,0.615,357200,0.28800000000000003,-13.494000000000002,24,0.0367,0.439
2688,0.531,0.606,166827,0.632,-5.746,29,0.0349,0.5589999999999999
2689,0.502,0.6920000000000001,156733,0.605,-10.439,24,0.0869,0.8420000000000001
2690,0.8079999999999999,0.48200000000000004,167227,0.387,-13.370999999999999,27,0.0272,0.596
2691,0.8009999999999999,0.439,236693,0.425,-17.444000000000006,24,0.254,0.511
2692,0.777,0.6829999999999999,155307,0.556,-8.706,21,0.0543,0.884
2693,0.33399999999999996,0.505,163587,0.701,-7.955,19,0.0379,0.92
2694,0.47600000000000003,0.625,173360,0.6709999999999999,-8.922,23,0.0373,0.873
2695,0.905,0.327,202867,0.298,-11.152999999999999,18,0.040999999999999995,0.353
2696,0.12300000000000001,0.395,739800,0.735,-14.39,25,0.172,0.306
2697,0.8059999999999999,0.307,248000,0.384,-10.524000000000001,27,0.03,0.26899999999999996
2698,0.306,0.401,175000,0.366,-12.272,18,0.0271,0.5720000000000001
2699,0.0159,0.48700000000000004,152320,0.605,-15.126,24,0.275,0.531
2700,0.5489999999999999,0.7170000000000001,330293,0.7120000000000001,-8.955,24,0.0408,0.619
2701,0.682,0.578,584760,0.442,-10.834000000000001,18,0.0394,0.5579999999999999
2702,0.154,0.648,167307,0.5379999999999999,-12.537,28,0.0283,0.763
2703,0.121,0.755,173080,0.6990000000000001,-5.513999999999999,23,0.0324,0.642
2704,0.5870000000000001,0.635,151467,0.37799999999999995,-12.862,29,0.0307,0.665
2705,0.312,0.45399999999999996,153067,0.708,-5.189,26,0.027000000000000003,0.861
2706,0.469,0.33399999999999996,195520,0.436,-11.106,24,0.0464,0.366
2707,0.48,0.34299999999999997,145307,0.9,-3.4010000000000002,18,0.0509,0.546
2708,0.251,0.642,181000,0.677,-7.685,19,0.0297,0.792
2709,0.586,0.622,173653,0.644,-7.484,18,0.0367,0.6659999999999999
2710,0.159,0.536,250973,0.544,-7.316,19,0.0571,0.39799999999999996
2711,0.106,0.366,210467,0.515,-11.450999999999999,20,0.0335,0.628
2712,0.568,0.247,465760,0.75,-6.834,23,0.0464,0.483
2713,0.755,0.747,114373,0.262,-15.965,30,0.121,0.899
2714,0.635,0.376,201467,0.9840000000000001,-4.283,22,0.215,0.298
2715,0.131,0.3720000000000001,189520,0.40299999999999997,-14.47,22,0.0331,0.4370000000000001
2716,0.489,0.6409999999999999,166493,0.519,-11.375,22,0.0301,0.907
2717,0.72,0.3720000000000001,95133,0.547,-7.646,28,0.0925,0.552
2718,0.7020000000000001,0.657,128733,0.44,-13.234000000000002,18,0.0319,0.917
2719,0.728,0.38,183227,0.39399999999999996,-11.16,23,0.0297,0.304
2720,0.866,0.5329999999999999,244053,0.146,-11.752,23,0.0456,0.4
2721,0.0995,0.0,60280,0.9059999999999999,-6.227,22,0.0,0.0
2722,0.0664,0.6409999999999999,207493,0.799,-6.501,26,0.0326,0.8320000000000001
2723,0.11199999999999999,0.5920000000000001,152960,0.662,-6.17,20,0.026000000000000002,0.7929999999999999
2724,0.322,0.413,134840,0.529,-7.984,25,0.0541,0.35100000000000003
2725,0.46299999999999997,0.5720000000000001,166960,0.452,-11.564,24,0.0276,0.599
2726,0.0124,0.43,213960,0.8959999999999999,-7.376,22,0.0435,0.75
2727,0.9840000000000001,0.155,276040,0.187,-13.774000000000001,29,0.046,0.0663
2728,0.11699999999999999,0.5670000000000001,183507,0.503,-8.907,27,0.0466,0.28800000000000003
2729,0.8290000000000001,0.585,273000,0.304,-17.307000000000002,22,0.0333,0.603
2730,0.0599,0.32,147107,0.237,-19.018,21,0.0337,0.051
2731,0.764,0.4920000000000001,402600,0.355,-9.913,23,0.0349,0.446
2732,0.682,0.43799999999999994,150600,0.8759999999999999,-15.569,22,0.912,0.0366
2733,0.992,0.149,103960,0.38,-8.434,24,0.0391,0.0343
2734,0.8859999999999999,0.5770000000000001,163960,0.469,-6.271,19,0.0333,0.32899999999999996
2735,0.564,0.5479999999999999,157733,0.7340000000000001,-8.652000000000001,22,0.037000000000000005,0.6779999999999999
2736,0.069,0.513,673253,0.513,-13.005999999999998,18,0.051,0.456
2737,0.0125,0.5920000000000001,180627,0.7759999999999999,-8.755,24,0.0335,0.9209999999999999
2738,0.326,0.77,343987,0.52,-11.075,19,0.054000000000000006,0.677
2739,0.43799999999999994,0.594,204267,0.271,-11.229000000000001,25,0.0361,0.561
2740,0.28,0.486,132693,0.7020000000000001,-7.189,25,0.0351,0.59
2741,0.124,0.726,162640,0.342,-16.238,24,0.0809,0.723
2742,0.24100000000000002,0.5489999999999999,180227,0.706,-6.2410000000000005,25,0.0488,0.9209999999999999
2743,0.685,0.45899999999999996,112520,0.722,-6.916,18,0.0497,0.823
2744,0.306,0.526,115293,0.879,-4.851,17,0.04,0.8340000000000001
2745,0.36200000000000004,0.605,146067,0.376,-10.859000000000002,24,0.0291,0.0907
2746,0.439,0.34600000000000003,232200,0.35100000000000003,-10.717,18,0.0376,0.129
2747,0.179,0.583,197267,0.743,-8.379,18,0.028999999999999998,0.7509999999999999
2748,0.907,0.359,136587,0.145,-15.890999999999998,24,0.0386,0.256
2749,0.161,0.521,129267,0.805,-9.523,18,0.0562,0.93
2750,0.282,0.485,142338,0.643,-8.835,21,0.0298,0.968
2751,0.708,0.48,281587,0.21899999999999997,-13.872,23,0.066,0.485
2752,0.6779999999999999,0.6459999999999999,176253,0.831,-11.085,25,0.0507,0.8109999999999999
2753,0.0495,0.47100000000000003,305893,0.5660000000000001,-5.987,24,0.0342,0.564
2754,0.3670000000000001,0.376,143307,0.41,-5.655,21,0.0285,0.5820000000000001
2755,0.667,0.9009999999999999,175547,0.5479999999999999,-6.808,29,0.0996,0.135
2756,0.922,0.508,281493,0.311,-12.204,29,0.0403,0.2
2757,0.7120000000000001,0.48700000000000004,204640,0.19,-14.557,32,0.0294,0.4970000000000001
2758,0.20199999999999999,0.498,452373,0.42,-9.55,33,0.068,0.8270000000000001
2759,0.978,0.442,306733,0.22,-16.62,30,0.0878,0.695
2760,0.841,0.6829999999999999,188853,0.387,-15.633,29,0.0305,0.855
2761,0.35700000000000004,0.595,147307,0.6729999999999999,-8.961,28,0.0312,0.8740000000000001
2762,0.614,0.29100000000000004,181160,0.306,-13.448,28,0.0319,0.38799999999999996
2763,0.919,0.21100000000000002,243867,0.349,-9.312999999999999,30,0.0349,0.20199999999999999
2764,0.8909999999999999,0.24600000000000002,227627,0.204,-16.065,24,0.0321,0.0976
2765,0.585,0.456,174627,0.418,-11.665999999999999,31,0.0346,0.602
2766,0.826,0.726,139400,0.312,-16.492,31,0.0725,0.461
2767,0.873,0.657,174347,0.44299999999999995,-7.8020000000000005,26,0.0315,0.6709999999999999
